workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
500,condition1,1,yiwei_contrastive,6,以為,6912,17,yiwei,NA,NA,NA,yiwei,contra,1,constrained
500,condition1,1,juede_contrastive,18,認為,12309,18,juede,NA,NA,NA,other,non-belief,0,constrained
500,condition1,1,juede_unclear,114,認為,9809,19,juede,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,1,yiwei_contrastive,8,以為,36747,20,yiwei,NA,NA,NA,yiwei,contra,1,constrained
500,condition1,2,juede_unclear,116,認為,21497,21,juede,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,2,yiwei_unclear,102,說,20576,22,yiwei,NA,NA,NA,other,non-say,0,unconstrained
500,condition1,2,yiwei_unclear,110,認為,20582,24,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,2,yiwei_contrastive,2,以為,11010,25,yiwei,NA,NA,NA,yiwei,contra,1,constrained
500,condition1,2,juede_contrastive,17,認為,8347,26,juede,NA,NA,NA,other,non-belief,0,constrained
500,condition1,2,juede_unclear,111,認為,9856,27,juede,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,2,juede_contrastive,14,認為,16254,28,juede,NA,NA,NA,other,non-belief,0,constrained
500,condition1,2,yiwei_contrastive,4,以為,17196,30,yiwei,NA,NA,NA,yiwei,contra,1,constrained
500,condition1,3,juede_contrastive,15,的蘋果,32948,31,juede,NA,NA,NA,other,other,0,constrained
500,condition1,3,juede_unclear,119,認為,9262,32,juede,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,3,juede_contrastive,19,十分,12673,33,juede,NA,NA,NA,other,other,0,constrained
500,condition1,3,yiwei_unclear,107,以為,9038,35,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
500,condition1,3,yiwei_unclear,101,誤會,11836,37,yiwei,NA,NA,NA,other,other,0,unconstrained
500,condition1,3,yiwei_contrastive,7,以為,15349,38,yiwei,NA,NA,NA,yiwei,contra,1,constrained
500,condition1,3,juede_unclear,117,放在,12058,39,juede,NA,NA,NA,other,verb,0,unconstrained
500,condition1,3,yiwei_contrastive,5,以為,7496,40,yiwei,NA,NA,NA,yiwei,contra,1,constrained
500,condition1,4,juede_contrastive,20,認為,8830,41,juede,NA,NA,NA,other,non-belief,0,constrained
500,condition1,4,juede_unclear,120,以為,8764,43,juede,NA,NA,NA,yiwei,contra,0,unconstrained
500,condition1,4,juede_contrastive,16,認為,7767,44,juede,NA,NA,NA,other,non-belief,0,constrained
500,condition1,4,yiwei_contrastive,3,以為,15214,45,yiwei,NA,NA,NA,yiwei,contra,1,constrained
500,condition1,4,yiwei_unclear,104,母雞以為,25779,46,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
500,condition1,4,juede_unclear,115,說,12547,48,juede,NA,NA,NA,other,non-say,0,unconstrained
500,condition1,4,yiwei_unclear,106,貼著,21990,49,yiwei,NA,NA,NA,other,other,0,unconstrained
500,condition1,4,yiwei_contrastive,1,以為,9247,50,yiwei,NA,NA,NA,yiwei,contra,1,constrained
