id,verb,file_name,speaker,sentence,embedded_CP_j1,embedded_content_j1,subject_j1,embedded_CP_j2,embedded_content_j2,subject_j2,sentence_type_e,embedded_sentence_type_e,sentence_type_g,embedded_sentence_type_g,sentence_type_j3,embedded_sentence_type_j3,sentence_type_c,embedded_sentence_type_c,matrix_negation_e,matrix_negation_j1,matrix_negation_g,ma_particle_j,ma_particle_e,ma_particle_p
8728,zhidao,/BJCMC/0503_DD.cha,investigator,INV: 不知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8729,zhidao,/BJCMC/0503_DD.cha,investigator,INV: 但是我也不知道是什么虫子.,2 CP,,2 second_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,NA,2 不,No,NA,No
8730,zhidao,/BJCMC/0503_DD.cha,investigator,INV: 嗯那你知道什么[?]/.,4 NP,2 NP,1 first_person,2 CP,,2 second_person,2 wh_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8731,zhidao,/BJCMC/0503_DD.cha,investigator,INV: 嗯我不知道啊.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8732,zhidao,/BJCMC/0503_DD.cha,investigator,INV: 这个我知道怎么玩.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8733,zhidao,/BJCMC/0503_LL.cha,investigator,INV: 我知道啊.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8734,zhidao,/BJCMC/0503_LL.cha,investigator,INV: 你咋知道还有三个?,2 CP,,2 second_person,2 CP,,2 second_person,3 how/why,0 declarative,NA,NA,3 how/why,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8735,zhidao,/BJCMC/0503_LL.cha,investigator,INV: 不知道?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,2 不,NA,2 不,No,NA,No
8736,zhidao,/BJCMC/0503_LL.cha,investigator,INV: 我知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8737,zhidao,/BJCMC/0503_LL.cha,investigator,INV: 为啥知道不?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,3 how/why,,NA,NA,4 tag_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8738,zhidao,/BJCMC/0506_DD.cha,investigator,INV: 哦确实我也不知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8739,zhidao,/BJCMC/0506_DD.cha,investigator,"INV: <哦你,就是说你只是知道这个线叫这个.",2 CP,,2 second_person,2 CP,,2 second_person,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8740,zhidao,/BJCMC/0506_DD.cha,investigator,INV: 但我不知道为什么.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,NA,2 不,No,NA,No
8741,zhidao,/BJCMC/0506_HH.cha,investigator,INV: 你也不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8742,zhidao,/BJCMC/0506_XZZ.cha,investigator,INV: 你知道自己小时候长什么样子吗?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,2 wh_question,NA,NA,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
8743,zhidao,/BJCMC/0506_XZZ.cha,investigator,INV: 还不知道?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,1 polar_question,,NA,NA,1 polar_question,,NA,NA,2 不,NA,2 不,No,NA,No
8744,zhidao,/BJCMC/0509_SQ.cha,investigator,INV: 不知道他在说什么.,2 CP,,0 dropped,2 CP,,0 dropped,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,NA,2 不,No,NA,No
8745,zhidao,/BJCMC/0509_SQ.cha,investigator,"INV: 呃,这个人好像还不知道发生了什么.",2 CP,,0 dropped,2 CP,,3 third/NP,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,NA,2 不,No,NA,No
8746,zhidao,/BJCMC/0509_SQ.cha,investigator,INV: 我怎么知道的?,0 No,0 No,1 first_person,0 No,4 RC的,1 first_person,3 how/why,,NA,NA,3 how/why,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8747,zhidao,/BJCMC/0509_YY.cha,investigator,INV: 我不知道啊.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8748,zhidao,/BJCMC/0509_ZC.cha,investigator,"INV: &-呃,不知道.",0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8749,zhidao,/BJCMC/0509_ZC.cha,investigator,INV: 不知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8750,zhidao,/BJCMC/0509_ZC.cha,investigator,INV: 这什么东西你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,4 tag_question,2 wh_question,NA,NA,4 tag_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,No
8751,zhidao,/BJCMC/0509_ZC.cha,investigator,"INV: 噢,知道了.",0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8752,zhidao,/BJCMC/0600_MD.cha,investigator,"INV: 还有迪迦,你知道迪迦吗?",2 CP,,2 second_person,0 No,2 NP,2 second_person,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
8753,zhidao,/BJCMC/0600_MD.cha,investigator,"INV: 这个是什么,这是谁,你知道吗?",0 No,0 No,2 second_person,0 No,0 No,2 second_person,4 tag_question,2 wh_question,NA,NA,4 tag_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,No
8754,zhidao,/BJCMC/0600_MD.cha,investigator,"INV: 哦,这是小猪佩奇,你知道吧?",0 No,0 No,2 second_person,0 No,0 No,2 second_person,4 tag_question,0 declarative,NA,NA,4 tag_question,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8755,zhidao,/BJCMC/0600_MD.cha,investigator,"INV: 这个我知道,这是不是霸王龙&=holds:toy!",0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8756,zhidao,/BJCMC/0600_MM.cha,investigator,INV: 我不知道诶.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8757,zhidao,/BJCMC/0600_MM.cha,investigator,INV: 你知道它叫什么吗?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,2 wh_question,NA,NA,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
8758,zhidao,/BJCMC/0600_MM.cha,investigator,"INV: 哦我知道了这个是里面可以放水泥,是不是?",0 No,0 No,1 first_person,0 No,0 No,1 first_person,4 tag_question,0 declarative,NA,NA,4 tag_question,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8759,zhidao,/BJCMC/0600_MM.cha,investigator,INV: &-诶你知道怎么搭房子吗这个?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,2 wh_question,NA,NA,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,Yes
8760,zhidao,/BJCMC/0600_MM.cha,mother,MOT: 你不知道在哪里呀?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,2 wh_question,NA,NA,1 polar_question,2 wh_question,NA,NA,2 不,NA,2 不,No,NA,No
8761,zhidao,/BJCMC/0600_MM.cha,investigator,INV: 哦这个[/]这个我知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8762,zhidao,/BJCMC/0600_MM.cha,investigator,INV: <&-哦我知道为什么了.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8763,zhidao,/BJCMC/0600_YY.cha,investigator,INV: <知道的很多了.,0 No,4 RC的,0 dropped,0 No,4 RC的,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8764,zhidao,/BJCMC/0603_XX.cha,investigator,"INV: &-噢你知道在哪,是吧?",2 CP,,2 second_person,2 CP,,2 second_person,4 tag_question,2 wh_question,NA,NA,4 tag_question,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8765,zhidao,/BJCMC/0603_XX.cha,investigator,INV: &-嗯不知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8766,zhidao,/BJCMC/0603_XX.cha,investigator,INV: <你还在哪>[//]你怎么知道俄罗斯方块这个游戏?,2 CP,,2 second_person,2 CP,,2 second_person,3 how/why,,NA,NA,3 how/why,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8767,zhidao,/BJCMC/0603_XX.cha,investigator,INV: &-噢知道了.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8768,zhidao,/BJCMC/0606_AA.cha,investigator,INV: 我知道你啥/.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8769,zhidao,/BJCMC/0606_AA.cha,investigator,INV: 我也不知道叫啥&=laughs.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8770,zhidao,/BJCMC/0606_AA.cha,investigator,INV: 你咋知道?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,3 how/why,,NA,NA,3 how/why,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8771,zhidao,/BJCMC/0606_AA.cha,investigator,INV: <你怎么知道?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,3 how/why,,NA,NA,3 how/why,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8772,zhidao,/BJCMC/0606_AA.cha,investigator,INV: 嗯[/]嗯知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8773,zhidao,/BJCMC/0606_AA.cha,investigator,INV: &-嗯不知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8774,zhidao,/BJCMC/0606_LL.cha,investigator,"INV: 不知道,就是喜欢.",0 No,0 No,0 dropped,0 No,0 No,0 dropped,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8775,zhidao,/BJCMC/0606_LL.cha,investigator,INV: 我很想知道为什么.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8776,zhidao,/BJCMC/0606_LL.cha,mother,MOT: 他们不知道你说哪个地儿.,2 CP,,3 third/NP,2 CP,,3 third/NP,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,2 不,NA,2 不,No,NA,No
8777,zhidao,/BJCMC/0606_LL.cha,investigator,"INV: <哦,我知道什么意思了&=laughs.",2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,2 wh_question,NA,NA,0 declarative,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8778,zhidao,/BJCMC/0606_YY.cha,investigator,INV: 我不知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
8779,zhidao,/BJCMC/0609_GG.cha,investigator,INV: <啊我知道小时候玩儿过.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,NA,NA,0 declarative,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8780,zhidao,/BJCMC/0609_GG.cha,investigator,INV: 你知道小马宝莉吗?,2 CP,,2 second_person,0 No,2 NP,2 second_person,1 polar_question,,NA,NA,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
8781,zhidao,/BJCMC/0609_GG.cha,investigator,"INV: <啊我知道,小猪佩奇&=laughs.",0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8782,zhidao,/BJCMC/0609_YE.cha,investigator,"INV: 哦,我知道.",0 No,0 No,1 first_person,0 No,0 No,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
8783,zhidao,/BJCMC/0609_YE.cha,investigator,INV: 我知道你手表密码了.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,,NA,NA,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
1,juede,/ZhouDinner/middle/15.cha,father,FAT: 你觉得今天的这几个菜哪个菜好吃一点呀?,2 CP,,2 second_person,2 CP,,2 second_person,2 wh_question,3 base-generated wh/polar,2 wh_question,3 base-generated wh/polar,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
4,juede,/ZhouDinner/middle/32.cha,mother,MOT: 我觉得北极熊有可能追不上他.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
5,juede,/ZhouDinner/middle/35.cha,mother,"MOT: 我觉得那个皮还香呢,脆脆的!",2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
7,juede,/ZhouDinner/middle/47.cha,mother,MOT: 我觉得香香的.,0 No,1 Adj,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
9,juede,/ZhouDinner/middle/47.cha,father,FAT: 觉得那个蛋饺怎么样?,2 CP,,0 dropped,2 CP,,0 dropped,2 wh_question,3 base-generated wh/polar,2 wh_question,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
10,juede,/ZhouDinner/middle/51.cha,mother,MOT: 我觉得有点甜.,0 No,1 Adj,1 first_person,0 No,1 Adj,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
11,juede,/ZhouDinner/middle/58.cha,mother,MOT: 还是你觉得你比我吃得快?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,0 declarative,1 polar_question,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
12,juede,/ZhouDinner/middle/58.cha,mother,MOT: 你有没有觉得你的饭已经冷掉啦?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,0 declarative,1 polar_question,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
13,juede,/ZhouDinner/middle/59.cha,grandma,GMO: 我觉得这个桌子太小.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
15,juede,/ZhouDinner/middle/66.cha,mother,MOT: <你觉得这个>[//]我觉得这个菠菜特别好吃.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
16,juede,/ZhouDinner/middle/66.cha,mother,MOT: 你觉得你的牙齿蛀掉了吗?,2 CP,,2 second_person,2 CP,,2 second_person,1 polar_question,0 declarative,1 polar_question,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,Yes,Yes,NA
19,juede,/ZhouDinner/middle/66.cha,mother,MOT: 然后你也会觉得啊这个菜真好吃!,2 CP,,2 second_person,2 CP,,2 second_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
20,juede,/ZhouDinner/middle/70.cha,mother,MOT: 但是妈妈觉得你菜和饭都要吃啊.,2 CP,,4 self_reference,2 CP,,4 self_reference,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
23,juede,/ZhouDinner/upper/02.cha,mother,MOT: 今天上课觉得打瞌睡不?,2 CP,,0 dropped,2 CP,,0 dropped,1 polar_question,3 base-generated wh/polar,1 polar_question,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
24,juede,/ZhouDinner/upper/02.cha,mother,"MOT: 觉得很困,对吧?",0 No,1 Adj,0 dropped,0 No,1 Adj,0 dropped,4 tag_question,0 declarative,4 tag_question,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
25,juede,/ZhouDinner/upper/02.cha,mother,MOT: 你觉得味道怎么样?,2 CP,,2 second_person,2 CP,,2 second_person,2 wh_question,3 base-generated wh/polar,2 wh_question,3 base-generated wh/polar,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
26,juede,/ZhouDinner/upper/02.cha,mother,"MOT: 今天画画课,你觉得怎么样?",2 CP,,2 second_person,2 CP,,2 second_person,2 wh_question,3 base-generated wh/polar,2 wh_question,3 base-generated wh/polar,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
27,juede,/ZhouDinner/upper/02.cha,mother,MOT: 我就觉得你的那个<大象呀>[//]大象身上的毯子没画好!,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
28,juede,/ZhouDinner/upper/07.cha,father,FAT: 你觉得这个鸡蛋给谁吃啊?,2 CP,,2 second_person,2 CP,,2 second_person,2 wh_question,3 base-generated wh/polar,2 wh_question,3 base-generated wh/polar,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
29,juede,/ZhouDinner/upper/19.cha,mother,MOT: 那你觉得汉堡包应该xxx?,0 No,3 Incomplete,2 second_person,0 No,3 Incomplete,2 second_person,,,,,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
30,juede,/ZhouDinner/upper/19.cha,mother,"MOT: 这个汉堡包,你觉得应该怎么做?",2 CP,,2 second_person,2 CP,,2 second_person,2 wh_question,3 base-generated wh/polar,3 how/why,3 base-generated wh/polar,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
31,juede,/ZhouDinner/upper/19.cha,mother,MOT: 那你觉得它为什么要把这些东西放在一起呢?,2 CP,,2 second_person,2 CP,,2 second_person,2 wh_question,3 base-generated wh/polar,3 how/why,3 base-generated wh/polar,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
34,juede,/ZhouDinner/upper/44.cha,father,FAT: 我觉得我们像外地人一样的.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
35,juede,/ZhouDinner/upper/45.cha,mother,MOT: 你觉得谁白啦?,2 CP,,2 second_person,2 CP,,2 second_person,2 wh_question,3 base-generated wh/polar,2 wh_question,3 base-generated wh/polar,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
37,juede,/ZhouDinner/upper/62.cha,mother,MOT: 其实我觉得鱼肉很好吃的.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
779,juede,/Zhou2/60/fa07.cha,mother,MOT: 你觉得自己搭的那个.,0 No,4 RC的,2 second_person,0 No,4 RC的,2 second_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
781,juede,/Zhou2/60/fb16.cha,mother,MOT: 小乌龟觉得奇怪.,0 No,1 Adj,3 third/NP,0 No,1 Adj,3 third/NP,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
782,juede,/Zhou2/60/fb17.cha,mother,MOT: 嗯我觉得这个像什么?,2 CP,,1 first_person,2 CP,,1 first_person,2 wh_question,3 base-generated wh/polar,2 wh_question,3 base-generated wh/polar,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
783,juede,/Zhou2/60/fb17.cha,mother,"MOT: 嗯你觉得像个小乌龟,就像个小乌龟.",2 CP,,2 second_person,2 CP,,2 second_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
784,juede,/Zhou2/60/fb17.cha,mother,MOT: 我觉得是个恐龙.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
785,juede,/Zhou2/60/fb17.cha,mother,MOT: 那我觉得这边好像还差个小鸟什么的.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
786,juede,/Zhou2/60/fb17.cha,mother,MOT: 我觉得他像个海豚.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
787,juede,/Zhou2/60/ma02.cha,mother,MOT: 我觉得火箭也蛮好.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
788,juede,/Zhou2/60/ma02.cha,mother,MOT: 我觉得你画得不好.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
789,juede,/Zhou2/60/ma02.cha,mother,MOT: 我觉得你画得不好.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
790,juede,/Zhou2/60/ma02.cha,mother,MOT: 我觉得你应该在画上再加点东西.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
791,juede,/Zhou2/60/ma02.cha,mother,"MOT: 爸爸,妈妈觉得很奇怪嗯.",0 No,1 Adj,4 self_reference,0 No,1 Adj,4 self_reference,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
792,juede,/Zhou2/60/ma03.cha,mother,MOT: 你还觉得?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,1 polar_question,,1 polar_question,,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
793,juede,/Zhou2/60/ma03.cha,mother,MOT: 你觉得呢?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,1 polar_question,,1 polar_question,,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
794,juede,/Zhou2/60/ma03.cha,mother,"MOT: 小乌龟觉得奇怪,去摸小星星.",0 No,1 Adj,3 third/NP,0 No,1 Adj,3 third/NP,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
795,juede,/Zhou2/60/ma03.cha,mother,"MOT: 小企鹅觉得奇怪,赶紧上前去摸一下.",0 No,1 Adj,3 third/NP,0 No,1 Adj,3 third/NP,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
796,juede,/Zhou2/60/ma03.cha,mother,MOT: 你觉得星星长的什么样就画什么样.,2 CP,,2 second_person,2 CP,,2 second_person,0 declarative,2 wh_question,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
798,juede,/Zhou2/60/ma03.cha,mother,MOT: 我觉得像那个超级光能里面<那个>[/]那个坏蛋叫什么.,2 CP,,1 first_person,2 CP,,1 first_person,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,NA,NA,0 no negation,NA,0 no negation,No,No,NA
