"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
375,"condition1","3","juede_unclear",112,"觉得","juede",5335,36,"juede",NA,"correct",1,"unconstrained"
375,"condition1","3","yiwei_contrastive",6,"以为","yiwei",3832,37,"yiwei",NA,"correct",1,"constrained"
375,"condition1","3","yiwei_contrastive",7,"以为","yiwei",5572,40,"yiwei",NA,"correct",1,"constrained"
375,"condition1","4","yiwei_unclear",109,"以为","yiwei",5304,41,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","4","juede_contrastive",11,"觉得","juede",5274,42,"juede",NA,"correct",1,"constrained"
375,"condition1","4","juede_unclear",113,"觉得","juede",5740,43,"juede",NA,"correct",1,"unconstrained"
375,"condition1","4","yiwei_contrastive",5,"以为","yiwei",4201,44,"yiwei",NA,"correct",1,"constrained"
375,"condition1","4","juede_unclear",120,"觉得","juede",5201,45,"juede",NA,"correct",1,"unconstrained"
375,"condition1","4","juede_contrastive",19,"觉得","juede",6582,47,"juede",NA,"correct",1,"constrained"
375,"condition1","4","yiwei_unclear",110,"以为","yiwei",12103,48,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","4","yiwei_contrastive",10,"以为","yiwei",4216,49,"yiwei",NA,"correct",1,"constrained"
355,"condition1","0","juede_unclear",119,"觉得","juede",9814,1,"juede",NA,"correct",1,"unconstrained"
355,"condition1","0","juede_contrastive",19,"觉得","juede",10382,3,"juede",NA,"correct",1,"constrained"
355,"condition1","0","yiwei_unclear",107,"以为","yiwei",5401,4,"yiwei",NA,"correct",1,"unconstrained"
355,"condition1","0","juede_contrastive",14,"以为","yiwei",4568,5,"juede",NA,"incorrect",0,"constrained"
355,"condition1","0","yiwei_unclear",106,"以为","yiwei",5584,6,"yiwei",NA,"correct",1,"unconstrained"
355,"condition1","0","juede_unclear",112,"觉得","juede",4528,7,"juede",NA,"correct",1,"unconstrained"
355,"condition1","0","yiwei_contrastive",7,"觉得","juede",3056,8,"yiwei",NA,"incorrect",0,"constrained"
355,"condition1","0","yiwei_contrastive",9,"以为","yiwei",5496,10,"yiwei",NA,"correct",1,"constrained"
355,"condition1","1","juede_contrastive",12,"觉得","juede",2873,13,"juede",NA,"correct",1,"constrained"
355,"condition1","1","juede_contrastive",16,"觉得","juede",4696,14,"juede",NA,"correct",1,"constrained"
355,"condition1","1","yiwei_contrastive",2,"以为","yiwei",3048,15,"yiwei",NA,"correct",1,"constrained"
355,"condition1","1","yiwei_contrastive",6,"觉得","juede",2225,16,"yiwei",NA,"incorrect",0,"constrained"
355,"condition1","1","yiwei_unclear",104,"以为","yiwei",7879,17,"yiwei",NA,"correct",1,"unconstrained"
355,"condition1","1","juede_unclear",114,"觉得","juede",5263,18,"juede",NA,"correct",1,"unconstrained"
355,"condition1","1","yiwei_unclear",105,"以为","yiwei",4815,19,"yiwei",NA,"correct",1,"unconstrained"
355,"condition1","1","juede_unclear",113,"觉得","juede",3810,20,"juede",NA,"correct",1,"unconstrained"
355,"condition1","2","yiwei_contrastive",4,"以为","yiwei",4232,21,"yiwei",NA,"correct",1,"constrained"
355,"condition1","2","juede_unclear",116,"觉得","juede",3319,23,"juede",NA,"correct",1,"unconstrained"
355,"condition1","2","juede_contrastive",18,"以为","yiwei",6704,25,"juede",NA,"incorrect",0,"constrained"
355,"condition1","2","yiwei_unclear",109,"以为","yiwei",2728,26,"yiwei",NA,"correct",1,"unconstrained"
355,"condition1","2","yiwei_contrastive",3,"觉得","juede",4968,27,"yiwei",NA,"incorrect",0,"constrained"
355,"condition1","2","juede_contrastive",11,"觉得","juede",4729,28,"juede",NA,"correct",1,"constrained"
355,"condition1","2","juede_unclear",117,"以为","yiwei",4255,29,"juede",NA,"incorrect",0,"unconstrained"
355,"condition1","2","yiwei_unclear",101,"以为","yiwei",3111,30,"yiwei",NA,"correct",1,"unconstrained"
355,"condition1","3","yiwei_unclear",102,"觉得","juede",5505,31,"yiwei",NA,"incorrect",0,"unconstrained"
355,"condition1","3","juede_contrastive",13,"以为","yiwei",8575,32,"juede",NA,"incorrect",0,"constrained"
355,"condition1","3","yiwei_contrastive",8,"觉得","juede",4736,33,"yiwei",NA,"incorrect",0,"constrained"
355,"condition1","3","juede_contrastive",17,"觉得","juede",5167,35,"juede",NA,"correct",1,"constrained"
355,"condition1","3","yiwei_contrastive",1,"觉得","juede",4096,36,"yiwei",NA,"incorrect",0,"constrained"
355,"condition1","3","juede_unclear",118,"觉得","juede",3934,37,"juede",NA,"correct",1,"unconstrained"
355,"condition1","3","juede_unclear",120,"以为","yiwei",3568,39,"juede",NA,"incorrect",0,"unconstrained"
355,"condition1","3","yiwei_unclear",110,"以为","yiwei",3896,40,"yiwei",NA,"correct",1,"unconstrained"
355,"condition1","4","yiwei_unclear",103,"以为","yiwei",5208,41,"yiwei",NA,"correct",1,"unconstrained"
355,"condition1","4","yiwei_unclear",108,"觉得","juede",4056,42,"yiwei",NA,"incorrect",0,"unconstrained"
355,"condition1","4","yiwei_contrastive",5,"以为","yiwei",3456,43,"yiwei",NA,"correct",1,"constrained"
355,"condition1","4","juede_contrastive",15,"以为","yiwei",9303,45,"juede",NA,"incorrect",0,"constrained"
355,"condition1","4","yiwei_contrastive",10,"以为","yiwei",4439,47,"yiwei",NA,"correct",1,"constrained"
355,"condition1","4","juede_unclear",111,"觉得","juede",2800,48,"juede",NA,"correct",1,"unconstrained"
355,"condition1","4","juede_unclear",115,"觉得","juede",2464,49,"juede",NA,"correct",1,"unconstrained"
355,"condition1","4","juede_contrastive",20,"觉得","juede",7440,50,"juede",NA,"correct",1,"constrained"
336,"condition1","0","yiwei_unclear",106,"以为","yiwei",4546,1,"yiwei",NA,"correct",1,"unconstrained"
336,"condition1","0","yiwei_contrastive",1,"以为","yiwei",4034,2,"yiwei",NA,"correct",1,"constrained"
336,"condition1","0","juede_contrastive",17,"觉得","juede",3721,3,"juede",NA,"correct",1,"constrained"
336,"condition1","0","yiwei_unclear",105,"以为","yiwei",3463,4,"yiwei",NA,"correct",1,"unconstrained"
336,"condition1","0","juede_unclear",112,"觉得","juede",8884,5,"juede",NA,"correct",1,"unconstrained"
336,"condition1","0","yiwei_contrastive",10,"以为","yiwei",6467,6,"yiwei",NA,"correct",1,"constrained"
336,"condition1","0","juede_unclear",117,"以为","yiwei",3317,8,"juede",NA,"incorrect",0,"unconstrained"
336,"condition1","0","juede_contrastive",16,"觉得","juede",23417,9,"juede",NA,"correct",1,"constrained"
336,"condition1","1","yiwei_contrastive",6,"以为","yiwei",2198,11,"yiwei",NA,"correct",1,"constrained"
336,"condition1","1","yiwei_unclear",103,"以为","yiwei",4151,12,"yiwei",NA,"correct",1,"unconstrained"
336,"condition1","1","yiwei_unclear",110,"以为","yiwei",5250,13,"yiwei",NA,"correct",1,"unconstrained"
336,"condition1","1","juede_unclear",119,"觉得","juede",2316,14,"juede",NA,"correct",1,"unconstrained"
336,"condition1","1","juede_contrastive",11,"觉得","juede",2479,17,"juede",NA,"correct",1,"constrained"
336,"condition1","1","yiwei_contrastive",2,"以为","yiwei",1865,18,"yiwei",NA,"correct",1,"constrained"
336,"condition1","1","juede_unclear",115,"觉得","juede",4294,19,"juede",NA,"correct",1,"unconstrained"
336,"condition1","1","juede_contrastive",13,"以为","yiwei",3996,20,"juede",NA,"incorrect",0,"constrained"
336,"condition1","2","juede_unclear",116,"觉得","juede",5463,21,"juede",NA,"correct",1,"unconstrained"
336,"condition1","2","juede_contrastive",20,"觉得","juede",3682,23,"juede",NA,"correct",1,"constrained"
336,"condition1","2","juede_contrastive",18,"觉得","juede",2215,25,"juede",NA,"correct",1,"constrained"
336,"condition1","2","juede_unclear",114,"觉得","juede",53561,26,"juede",NA,"correct",1,"unconstrained"
336,"condition1","2","yiwei_contrastive",4,"觉得","juede",3249,27,"yiwei",NA,"incorrect",0,"constrained"
336,"condition1","2","yiwei_contrastive",9,"以为","yiwei",1933,28,"yiwei",NA,"correct",1,"constrained"
336,"condition1","2","yiwei_unclear",107,"觉得","juede",3252,29,"yiwei",NA,"incorrect",0,"unconstrained"
336,"condition1","2","yiwei_unclear",108,"觉得","juede",2364,30,"yiwei",NA,"incorrect",0,"unconstrained"
336,"condition1","3","yiwei_unclear",101,"以为","yiwei",3718,33,"yiwei",NA,"correct",1,"unconstrained"
336,"condition1","3","juede_unclear",113,"觉得","juede",1801,34,"juede",NA,"correct",1,"unconstrained"
336,"condition1","3","yiwei_contrastive",8,"觉得","juede",2214,35,"yiwei",NA,"incorrect",0,"constrained"
336,"condition1","3","juede_unclear",120,"觉得","juede",3017,36,"juede",NA,"correct",1,"unconstrained"
336,"condition1","3","yiwei_contrastive",3,"以为","yiwei",2633,37,"yiwei",NA,"correct",1,"constrained"
336,"condition1","3","yiwei_unclear",104,"觉得","juede",4617,38,"yiwei",NA,"incorrect",0,"unconstrained"
336,"condition1","3","juede_contrastive",12,"觉得","juede",3349,39,"juede",NA,"correct",1,"constrained"
336,"condition1","3","juede_contrastive",19,"觉得","juede",3885,40,"juede",NA,"correct",1,"constrained"
336,"condition1","4","juede_unclear",118,"觉得","juede",1634,42,"juede",NA,"correct",1,"unconstrained"
336,"condition1","4","juede_contrastive",15,"觉得","juede",2831,43,"juede",NA,"correct",1,"constrained"
336,"condition1","4","yiwei_unclear",109,"以为","yiwei",1668,44,"yiwei",NA,"correct",1,"unconstrained"
336,"condition1","4","yiwei_contrastive",5,"以为","yiwei",2584,45,"yiwei",NA,"correct",1,"constrained"
336,"condition1","4","yiwei_unclear",102,"觉得","juede",1499,46,"yiwei",NA,"incorrect",0,"unconstrained"
336,"condition1","4","juede_contrastive",14,"觉得","juede",2833,47,"juede",NA,"correct",1,"constrained"
336,"condition1","4","yiwei_contrastive",7,"觉得","juede",1449,48,"yiwei",NA,"incorrect",0,"constrained"
336,"condition1","4","juede_unclear",111,"觉得","juede",2532,49,"juede",NA,"correct",1,"unconstrained"
307,"condition1","0","juede_contrastive",16,"觉得","juede",5278,1,"juede",NA,"correct",1,"constrained"
307,"condition1","0","yiwei_contrastive",2,"以为","yiwei",4187,2,"yiwei",NA,"correct",1,"constrained"
307,"condition1","0","juede_unclear",116,"觉得","juede",4352,3,"juede",NA,"correct",1,"unconstrained"
307,"condition1","0","juede_contrastive",12,"觉得","juede",3632,4,"juede",NA,"correct",1,"constrained"
307,"condition1","0","juede_unclear",118,"觉得","juede",4607,7,"juede",NA,"correct",1,"unconstrained"
307,"condition1","0","yiwei_contrastive",7,"觉得","juede",8201,8,"yiwei",NA,"incorrect",0,"constrained"
307,"condition1","0","yiwei_unclear",101,"以为","yiwei",4616,9,"yiwei",NA,"correct",1,"unconstrained"
307,"condition1","0","yiwei_unclear",109,"以为","yiwei",5114,10,"yiwei",NA,"correct",1,"unconstrained"
307,"condition1","1","yiwei_unclear",110,"以为","yiwei",12168,12,"yiwei",NA,"correct",1,"unconstrained"
307,"condition1","1","juede_contrastive",13,"以为","yiwei",30117,13,"juede",NA,"incorrect",0,"constrained"
307,"condition1","1","yiwei_contrastive",5,"以为","yiwei",3680,14,"yiwei",NA,"correct",1,"constrained"
307,"condition1","1","yiwei_unclear",106,"觉得","juede",10521,15,"yiwei",NA,"incorrect",0,"unconstrained"
307,"condition1","1","yiwei_contrastive",1,"以为","yiwei",2917,16,"yiwei",NA,"correct",1,"constrained"
307,"condition1","1","juede_contrastive",19,"觉得","juede",4711,17,"juede",NA,"correct",1,"constrained"
307,"condition1","1","juede_unclear",113,"觉得","juede",2571,19,"juede",NA,"correct",1,"unconstrained"
307,"condition1","1","juede_unclear",117,"以为","yiwei",11062,20,"juede",NA,"incorrect",0,"unconstrained"
307,"condition1","2","yiwei_unclear",103,"以为","yiwei",11240,21,"yiwei",NA,"correct",1,"unconstrained"
307,"condition1","2","juede_unclear",115,"觉得","juede",3576,22,"juede",NA,"correct",1,"unconstrained"
307,"condition1","2","juede_unclear",119,"觉得","juede",3813,23,"juede",NA,"correct",1,"unconstrained"
307,"condition1","2","yiwei_contrastive",3,"以为","yiwei",8497,24,"yiwei",NA,"correct",1,"constrained"
307,"condition1","2","juede_contrastive",18,"觉得","juede",5270,27,"juede",NA,"correct",1,"constrained"
307,"condition1","2","yiwei_unclear",102,"觉得","juede",4302,28,"yiwei",NA,"incorrect",0,"unconstrained"
307,"condition1","2","juede_contrastive",11,"觉得","juede",3225,29,"juede",NA,"correct",1,"constrained"
307,"condition1","2","yiwei_contrastive",10,"以为","yiwei",3190,30,"yiwei",NA,"correct",1,"constrained"
307,"condition1","3","yiwei_unclear",105,"以为","yiwei",7202,31,"yiwei",NA,"correct",1,"unconstrained"
307,"condition1","3","yiwei_contrastive",9,"觉得","juede",3032,32,"yiwei",NA,"incorrect",0,"constrained"
307,"condition1","3","juede_contrastive",17,"以为","yiwei",4880,33,"juede",NA,"incorrect",0,"constrained"
307,"condition1","3","juede_unclear",114,"觉得","juede",5215,34,"juede",NA,"correct",1,"unconstrained"
307,"condition1","3","juede_unclear",112,"觉得","juede",2811,35,"juede",NA,"correct",1,"unconstrained"
307,"condition1","3","yiwei_contrastive",8,"觉得","juede",3968,37,"yiwei",NA,"incorrect",0,"constrained"
307,"condition1","3","juede_contrastive",20,"觉得","juede",9065,39,"juede",NA,"correct",1,"constrained"
307,"condition1","3","yiwei_unclear",108,"觉得","juede",8630,40,"yiwei",NA,"incorrect",0,"unconstrained"
307,"condition1","4","juede_unclear",120,"觉得","juede",7206,41,"juede",NA,"correct",1,"unconstrained"
307,"condition1","4","juede_contrastive",14,"觉得","juede",3033,42,"juede",NA,"correct",1,"constrained"
307,"condition1","4","yiwei_contrastive",6,"觉得","juede",3117,43,"yiwei",NA,"incorrect",0,"constrained"
307,"condition1","4","yiwei_contrastive",4,"以为","yiwei",3613,44,"yiwei",NA,"correct",1,"constrained"
307,"condition1","4","juede_contrastive",15,"觉得","juede",7846,45,"juede",NA,"correct",1,"constrained"
307,"condition1","4","juede_unclear",111,"觉得","juede",3298,47,"juede",NA,"correct",1,"unconstrained"
307,"condition1","4","yiwei_unclear",104,"以为","yiwei",7569,49,"yiwei",NA,"correct",1,"unconstrained"
307,"condition1","4","yiwei_unclear",107,"以为","yiwei",3816,50,"yiwei",NA,"correct",1,"unconstrained"
365,"condition1","0","juede_contrastive",20,"觉得","juede",8861,1,"juede",NA,"correct",1,"constrained"
365,"condition1","0","juede_unclear",120,"觉得","juede",6133,3,"juede",NA,"correct",1,"unconstrained"
365,"condition1","0","yiwei_unclear",107,"以为","yiwei",7287,4,"yiwei",NA,"correct",1,"unconstrained"
365,"condition1","0","yiwei_contrastive",2,"以为","yiwei",6551,5,"yiwei",NA,"correct",1,"constrained"
365,"condition1","0","juede_unclear",112,"觉得","juede",3945,6,"juede",NA,"correct",1,"unconstrained"
365,"condition1","0","yiwei_contrastive",5,"以为","yiwei",4601,8,"yiwei",NA,"correct",1,"constrained"
365,"condition1","0","juede_contrastive",18,"觉得","juede",4949,9,"juede",NA,"correct",1,"constrained"
365,"condition1","0","yiwei_unclear",103,"以为","yiwei",6483,10,"yiwei",NA,"correct",1,"unconstrained"
365,"condition1","1","juede_contrastive",13,"以为","yiwei",6384,11,"juede",NA,"incorrect",0,"constrained"
365,"condition1","1","yiwei_contrastive",7,"觉得","juede",4224,13,"yiwei",NA,"incorrect",0,"constrained"
365,"condition1","1","juede_unclear",116,"觉得","juede",5877,14,"juede",NA,"correct",1,"unconstrained"
365,"condition1","1","yiwei_unclear",102,"觉得","juede",3633,15,"yiwei",NA,"incorrect",0,"unconstrained"
365,"condition1","1","juede_contrastive",15,"觉得","juede",3901,16,"juede",NA,"correct",1,"constrained"
365,"condition1","1","yiwei_contrastive",9,"觉得","juede",4684,17,"yiwei",NA,"incorrect",0,"constrained"
365,"condition1","1","juede_unclear",111,"觉得","juede",5523,19,"juede",NA,"correct",1,"unconstrained"
365,"condition1","1","yiwei_unclear",110,"以为","yiwei",6760,20,"yiwei",NA,"correct",1,"unconstrained"
365,"condition1","2","juede_unclear",118,"觉得","juede",4318,21,"juede",NA,"correct",1,"unconstrained"
365,"condition1","2","juede_contrastive",12,"觉得","juede",3216,24,"juede",NA,"correct",1,"constrained"
365,"condition1","2","yiwei_unclear",101,"以为","yiwei",10401,25,"yiwei",NA,"correct",1,"unconstrained"
365,"condition1","2","yiwei_contrastive",6,"觉得","juede",4017,26,"yiwei",NA,"incorrect",0,"constrained"
365,"condition1","2","juede_contrastive",17,"以为","yiwei",6200,27,"juede",NA,"incorrect",0,"constrained"
365,"condition1","2","yiwei_contrastive",3,"以为","yiwei",7634,28,"yiwei",NA,"correct",1,"constrained"
365,"condition1","2","yiwei_unclear",108,"觉得","juede",6599,29,"yiwei",NA,"incorrect",0,"unconstrained"
365,"condition1","2","juede_unclear",113,"觉得","juede",3436,30,"juede",NA,"correct",1,"unconstrained"
365,"condition1","3","juede_contrastive",19,"觉得","juede",4519,31,"juede",NA,"correct",1,"constrained"
365,"condition1","3","juede_unclear",117,"以为","yiwei",2745,32,"juede",NA,"incorrect",0,"unconstrained"
365,"condition1","3","yiwei_unclear",109,"以为","yiwei",3450,33,"yiwei",NA,"correct",1,"unconstrained"
365,"condition1","3","yiwei_contrastive",8,"以为","yiwei",5033,34,"yiwei",NA,"correct",1,"constrained"
365,"condition1","3","yiwei_contrastive",10,"觉得","juede",3818,35,"yiwei",NA,"incorrect",0,"constrained"
365,"condition1","3","yiwei_unclear",106,"觉得","juede",5368,37,"yiwei",NA,"incorrect",0,"unconstrained"
365,"condition1","3","juede_contrastive",11,"觉得","juede",4815,38,"juede",NA,"correct",1,"constrained"
365,"condition1","3","juede_unclear",115,"以为","yiwei",4766,39,"juede",NA,"incorrect",0,"unconstrained"
365,"condition1","4","yiwei_contrastive",1,"以为","yiwei",3766,41,"yiwei",NA,"correct",1,"constrained"
365,"condition1","4","yiwei_contrastive",4,"以为","yiwei",5467,42,"yiwei",NA,"correct",1,"constrained"
365,"condition1","4","yiwei_unclear",104,"觉得","juede",5454,43,"yiwei",NA,"incorrect",0,"unconstrained"
365,"condition1","4","juede_contrastive",14,"觉得","juede",3613,44,"juede",NA,"correct",1,"constrained"
365,"condition1","4","juede_unclear",114,"以为","yiwei",9046,46,"juede",NA,"incorrect",0,"unconstrained"
365,"condition1","4","juede_contrastive",16,"觉得","juede",4366,48,"juede",NA,"correct",1,"constrained"
365,"condition1","4","yiwei_unclear",105,"以为","yiwei",6083,49,"yiwei",NA,"correct",1,"unconstrained"
365,"condition1","4","juede_unclear",119,"觉得","juede",4083,50,"juede",NA,"correct",1,"unconstrained"
